table_name,check_name,policy_id,issue_detail
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-16', 'written_premium': 3060.14, 'product': 'Short Term Rental', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P47499,"{'policy_id': 'P47499', 'effective_date': '2024-06-18', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker C'}"
policies,null_key_or_premium,P47502,"{'policy_id': 'P47502', 'effective_date': '2024-03-09', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,P47529,"{'policy_id': 'P47529', 'effective_date': '2024-02-07', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-21', 'written_premium': 2548.49, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P47557,"{'policy_id': 'P47557', 'effective_date': '2024-03-28', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,P47561,"{'policy_id': 'P47561', 'effective_date': '2024-05-10', 'written_premium': nan, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,P47564,"{'policy_id': 'P47564', 'effective_date': '2024-06-26', 'written_premium': nan, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P47565,"{'policy_id': 'P47565', 'effective_date': '2024-01-22', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-29', 'written_premium': 1745.09, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker B'}"
policies,null_key_or_premium,P47598,"{'policy_id': 'P47598', 'effective_date': '2024-02-14', 'written_premium': nan, 'product': 'Landlord', 'state': 'GA', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-10', 'written_premium': 1894.44, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-06-05', 'written_premium': 703.32, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P47618,"{'policy_id': 'P47618', 'effective_date': '2024-04-21', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-19', 'written_premium': 836.2, 'product': 'Short Term Rental', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-06-03', 'written_premium': 3736.49, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker B'}"
policies,null_key_or_premium,P47635,"{'policy_id': 'P47635', 'effective_date': '2024-04-06', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'GA', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-26', 'written_premium': 4270.24, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,P47651,"{'policy_id': 'P47651', 'effective_date': '2024-04-24', 'written_premium': nan, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-17', 'written_premium': 1271.01, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-18', 'written_premium': 4378.28, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,P47734,"{'policy_id': 'P47734', 'effective_date': '2024-05-12', 'written_premium': nan, 'product': 'Landlord', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,P47789,"{'policy_id': 'P47789', 'effective_date': '2024-04-22', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,P47790,"{'policy_id': 'P47790', 'effective_date': '2024-03-11', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-14', 'written_premium': 4492.81, 'product': 'Short Term Rental', 'state': 'NC', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-11', 'written_premium': 2095.24, 'product': 'Landlord', 'state': 'GA', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-13', 'written_premium': 2634.92, 'product': 'Multi-Family', 'state': 'NC', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-06', 'written_premium': 907.5, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker A'}"
policies,null_key_or_premium,P47838,"{'policy_id': 'P47838', 'effective_date': '2024-04-28', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'FL', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-06-10', 'written_premium': 1895.49, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-23', 'written_premium': 3789.07, 'product': 'Short Term Rental', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-26', 'written_premium': 2899.27, 'product': 'Short Term Rental', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-15', 'written_premium': 3244.16, 'product': 'Multi-Family', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,P47898,"{'policy_id': 'P47898', 'effective_date': '2024-05-11', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-18', 'written_premium': 3299.57, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-25', 'written_premium': 1786.27, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-13', 'written_premium': 1075.14, 'product': 'Landlord', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,P47963,"{'policy_id': 'P47963', 'effective_date': '2024-04-25', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-28', 'written_premium': 2330.89, 'product': 'Landlord', 'state': 'GA', 'broker': 'Broker A'}"
policies,null_key_or_premium,P47991,"{'policy_id': 'P47991', 'effective_date': '2024-03-20', 'written_premium': nan, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-26', 'written_premium': 3360.88, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-13', 'written_premium': 4300.01, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-05', 'written_premium': 4748.67, 'product': 'Landlord', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-10', 'written_premium': 2543.94, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker C'}"
policies,null_key_or_premium,P48073,"{'policy_id': 'P48073', 'effective_date': '2024-06-22', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'GA', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-18', 'written_premium': 1040.27, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker C'}"
policies,null_key_or_premium,P48083,"{'policy_id': 'P48083', 'effective_date': '2024-04-09', 'written_premium': nan, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-19', 'written_premium': 3729.78, 'product': 'Short Term Rental', 'state': 'NC', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-21', 'written_premium': 2726.37, 'product': 'Short Term Rental', 'state': 'NC', 'broker': 'Broker B'}"
policies,null_key_or_premium,P48154,"{'policy_id': 'P48154', 'effective_date': '2024-03-20', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-21', 'written_premium': 1119.26, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-04', 'written_premium': 4409.16, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-04-27', 'written_premium': 920.25, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker A'}"
policies,null_key_or_premium,P48203,"{'policy_id': 'P48203', 'effective_date': '2024-02-21', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-23', 'written_premium': 2045.39, 'product': 'Short Term Rental', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-21', 'written_premium': 573.16, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,P48233,"{'policy_id': 'P48233', 'effective_date': '2024-05-15', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-25', 'written_premium': 1976.81, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,P48301,"{'policy_id': 'P48301', 'effective_date': '2024-01-08', 'written_premium': nan, 'product': 'Landlord', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,P48302,"{'policy_id': 'P48302', 'effective_date': '2024-03-02', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-13', 'written_premium': 3107.44, 'product': 'Multi-Family', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-22', 'written_premium': 2624.52, 'product': 'Multi-Family', 'state': 'NC', 'broker': 'Broker B'}"
policies,null_key_or_premium,P48350,"{'policy_id': 'P48350', 'effective_date': '2024-04-09', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-06-26', 'written_premium': 1613.64, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker C'}"
policies,null_key_or_premium,P48394,"{'policy_id': 'P48394', 'effective_date': '2024-01-03', 'written_premium': nan, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,P48413,"{'policy_id': 'P48413', 'effective_date': '2024-03-20', 'written_premium': nan, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker B'}"
policies,null_key_or_premium,P48416,"{'policy_id': 'P48416', 'effective_date': '2024-03-22', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'GA', 'broker': 'Broker C'}"
policies,null_key_or_premium,P48461,"{'policy_id': 'P48461', 'effective_date': '2024-04-30', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,P48471,"{'policy_id': 'P48471', 'effective_date': '2024-05-07', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'FL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-06-14', 'written_premium': 3078.9, 'product': 'Landlord', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-08', 'written_premium': 1307.49, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-13', 'written_premium': 1388.14, 'product': 'Multi-Family', 'state': 'GA', 'broker': 'Broker C'}"
policies,null_key_or_premium,P48520,"{'policy_id': 'P48520', 'effective_date': '2024-05-09', 'written_premium': nan, 'product': 'Landlord', 'state': 'GA', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-18', 'written_premium': 1454.25, 'product': 'Landlord', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-02', 'written_premium': 1958.06, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-02', 'written_premium': 1753.02, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker C'}"
policies,null_key_or_premium,P48584,"{'policy_id': 'P48584', 'effective_date': '2024-05-09', 'written_premium': nan, 'product': 'Landlord', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P48593,"{'policy_id': 'P48593', 'effective_date': '2024-01-29', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,P48603,"{'policy_id': 'P48603', 'effective_date': '2024-03-19', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'GA', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-27', 'written_premium': 4153.97, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-15', 'written_premium': 1091.01, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,P48641,"{'policy_id': 'P48641', 'effective_date': '2024-04-04', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-05-29', 'written_premium': 2477.48, 'product': 'Landlord', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-01-05', 'written_premium': 584.13, 'product': 'Landlord', 'state': 'NC', 'broker': 'Broker C'}"
policies,null_key_or_premium,P48681,"{'policy_id': 'P48681', 'effective_date': '2024-04-08', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'TX', 'broker': 'Broker C'}"
policies,null_key_or_premium,P48719,"{'policy_id': 'P48719', 'effective_date': '2024-01-04', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,P48721,"{'policy_id': 'P48721', 'effective_date': '2024-03-25', 'written_premium': nan, 'product': 'Landlord', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,P48731,"{'policy_id': 'P48731', 'effective_date': '2024-01-17', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker B'}"
policies,null_key_or_premium,P48740,"{'policy_id': 'P48740', 'effective_date': '2024-05-06', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'NC', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-01', 'written_premium': 4902.53, 'product': 'Multi-Family', 'state': 'FL', 'broker': 'Broker A'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-03-28', 'written_premium': 4385.97, 'product': 'Short Term Rental', 'state': 'NC', 'broker': 'Broker A'}"
policies,null_key_or_premium,P48758,"{'policy_id': 'P48758', 'effective_date': '2024-05-04', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'TX', 'broker': 'Broker A'}"
policies,null_key_or_premium,P48761,"{'policy_id': 'P48761', 'effective_date': '2024-03-04', 'written_premium': nan, 'product': 'Multi-Family', 'state': 'FL', 'broker': 'Broker B'}"
policies,null_key_or_premium,P48762,"{'policy_id': 'P48762', 'effective_date': '2024-03-11', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker B'}"
policies,null_key_or_premium,,"{'policy_id': None, 'effective_date': '2024-02-26', 'written_premium': 4864.03, 'product': 'Short Term Rental', 'state': 'IL', 'broker': 'Broker A'}"
policies,null_key_or_premium,P48791,"{'policy_id': 'P48791', 'effective_date': '2024-03-11', 'written_premium': nan, 'product': 'Short Term Rental', 'state': 'TX', 'broker': 'Broker A'}"
