policy_id,booking_date,premium_booked,taxes,fees
P33316,2024-04-22,4213.64,210.68,40.66
P33317,2024-02-24,1932.32,96.62,37.08
P33318,2024-02-01,2989.69,149.48,89.48
P33319,2024-06-26,3467.26,173.36,57.94
P33320,2024-06-04,,249.59,56.38
P33321,2024-06-18,4260.09,213.0,29.83
P33322,2024-03-06,4809.28,240.46,22.78
P33323,2024-06-17,2624.59,131.23,69.31
P33324,2024-02-29,,106.21,23.27
P33325,2024-06-24,2862.05,143.1,54.16
P33326,2024-06-11,3893.57,194.68,76.59
P33327,2024-05-20,3579.84,178.99,60.96
P33328,2024-05-06,3125.24,156.26,15.07
P33329,2024-06-29,3902.4,195.12,67.54
P33330,2024-04-08,4371.65,218.58,87.39
P33331,2024-02-05,1112.83,55.64,45.96
P33332,2024-06-27,3095.97,154.8,38.04
P33333,2024-04-16,3999.16,199.96,47.41
P33334,2024-05-21,4218.02,210.9,62.28
P33335,2024-04-07,712.52,35.63,23.13
P33336,2024-02-12,1158.27,57.91,21.08
P33337,2024-07-08,941.06,47.05,64.42
P33338,2024-06-29,1835.84,91.79,29.14
P33339,2024-04-08,607.33,30.37,34.22
P33340,2024-05-10,948.64,47.43,63.49
P33341,2024-07-12,918.1,45.91,85.85
P33342,2024-03-04,2861.11,143.06,22.59
P33343,2024-04-18,613.55,30.68,21.38
P33344,2024-05-07,4525.88,226.29,86.06
P33345,2024-05-17,3798.01,189.9,85.16
P33346,2024-06-03,3835.53,191.78,57.95
P33347,2024-06-01,,166.33,43.73
P33348,2024-01-14,5000.64,250.03,65.81
,2024-02-28,5121.15,256.06,79.59
P33350,2024-05-22,2203.46,110.17,83.69
P33351,2024-04-07,1781.95,89.1,33.44
P33352,2024-02-18,2252.65,112.63,65.0
P33353,2024-03-05,4936.23,246.81,98.7
P33354,2024-06-24,2020.63,101.03,98.02
P33355,2024-04-29,4971.97,248.6,81.51
P33356,2024-07-28,2375.54,118.78,18.34
P33357,2024-05-23,4032.24,201.61,98.48
P33358,2024-06-14,906.23,45.31,40.17
P33359,2024-05-24,4770.0,238.5,62.46
P33360,2024-02-22,4403.5,220.18,33.54
P33361,2024-04-18,4944.57,247.23,57.7
P33362,2024-07-22,3444.9,172.25,44.35
P33363,2024-05-01,3472.35,173.62,94.71
P33364,2024-03-07,3440.14,172.01,45.87
,2024-02-23,3282.05,164.1,98.3
P33366,2024-05-19,3308.66,165.43,23.5
P33367,2024-01-29,1733.96,86.7,88.83
P33368,2024-06-05,2931.69,146.58,48.04
P33369,2024-04-16,1333.98,66.7,94.89
P33370,2024-04-12,2669.99,133.5,33.25
P33371,2024-01-17,3846.07,192.3,64.09
P33372,2024-02-26,2100.74,105.04,57.46
P33373,2024-04-25,3894.13,194.71,31.72
P33374,2024-03-05,585.38,29.27,36.14
P33375,2024-03-16,2692.53,134.63,28.56
P33376,2024-07-05,1542.12,77.11,19.9
P33377,2024-04-18,503.08,25.15,72.2
P33378,2024-01-29,798.57,39.93,15.85
P33379,2024-05-13,930.77,46.54,61.87
P33380,2024-01-05,726.17,36.31,54.37
P33381,2024-01-31,844.0,42.2,98.07
P33382,2024-05-21,1323.24,66.16,48.08
P33383,2024-02-13,2107.65,105.38,15.97
P33384,2024-02-07,723.0,36.15,13.89
P33385,2024-02-19,1638.11,81.91,51.17
P33386,2024-06-03,896.8,44.84,53.32
P33387,2024-03-24,4957.96,247.9,10.81
P33388,2024-05-07,2085.06,104.25,78.74
P33389,2024-03-10,3981.35,199.07,55.57
P33390,2024-05-31,1184.25,59.21,57.61
P33391,2024-02-15,537.31,26.87,29.83
P33392,2024-03-21,1225.58,61.28,22.07
P33393,2024-02-03,2384.56,119.23,80.51
P33394,2024-03-26,1862.26,93.11,73.36
P33395,2024-01-16,1810.57,90.53,12.46
P33396,2024-05-31,1564.72,78.24,30.95
P33397,2024-03-25,3782.74,189.14,44.4
P33398,2024-02-15,4875.4,243.77,29.25
P33399,2024-05-12,4748.84,237.44,13.48
P33400,2024-02-24,3292.66,164.63,15.13
P33401,2024-01-20,4991.19,249.56,53.68
P33402,2024-01-19,3352.09,167.6,39.51
P33403,2024-02-24,1655.65,82.78,28.51
P33404,2024-03-15,3551.18,177.56,85.74
P33405,2024-02-02,,53.06,84.49
P33406,2024-05-04,-4647.2,232.36,13.89
P33407,2024-06-28,832.0,41.6,66.94
P33408,2024-01-15,1547.66,77.38,32.4
P33409,2024-07-12,1010.98,50.55,73.83
P33410,2024-04-09,1097.28,54.86,61.31
P33411,2024-02-29,3548.54,177.43,64.76
P33412,2024-04-20,553.33,27.67,87.64
P33413,2024-03-11,564.35,28.22,19.88
P33414,2024-04-06,979.23,48.96,65.18
P33415,2024-04-08,4186.28,209.31,99.26
P33416,2024-02-24,3551.33,177.57,68.72
P33417,2024-05-20,1562.57,78.13,83.61
P33418,2024-04-26,4703.72,235.19,78.33
P33419,2024-05-23,4339.01,216.95,34.76
P33420,2024-04-02,1622.56,81.13,57.4
P33421,2024-01-31,2829.96,141.5,86.16
P33422,2024-03-09,545.36,27.27,59.35
P33423,2024-01-30,2321.98,116.1,26.26
P33424,2024-03-06,835.11,41.76,50.53
P33425,2024-07-19,2704.89,135.24,31.92
P33426,2024-03-03,1522.09,76.1,40.72
P33427,2024-04-26,3664.66,183.23,52.63
P33428,2024-02-21,4203.53,210.18,54.46
P33429,2024-01-27,3323.33,166.17,74.98
P33430,2024-02-15,952.51,47.63,96.33
P33431,2024-03-04,,223.21,48.38
P33432,2024-06-25,908.06,45.4,83.67
P33433,2024-02-05,3022.15,151.11,62.47
P33434,2024-02-26,4164.25,208.21,67.81
P33435,2024-07-05,1913.98,95.7,38.63
P33436,2024-07-14,2934.95,146.75,34.26
P33437,2024-01-23,2463.44,123.17,84.62
P33438,2024-06-21,2643.56,132.18,32.18
P33439,2024-04-23,1315.4,65.77,98.23
P33440,2024-05-25,3428.55,171.43,15.03
P33441,2024-02-14,3856.54,192.83,89.71
P33442,2024-03-20,2962.13,148.11,67.9
P33443,2024-04-16,3218.54,160.93,71.27
P33444,2024-02-13,4712.39,235.62,92.16
P33445,2024-03-10,3625.24,181.26,38.76
P33446,2024-06-15,578.72,28.94,22.79
P33447,2024-04-08,4607.07,230.35,28.04
P33448,2024-07-05,1305.27,65.26,40.41
P33449,2024-06-14,1846.24,92.31,28.84
P33450,2024-03-03,1468.45,73.42,22.32
P33451,2024-01-27,3634.03,181.7,49.51
P33452,2024-05-27,1214.08,60.7,67.42
P33453,2024-01-11,1310.32,65.52,98.45
P33454,2024-06-22,4321.97,216.1,19.22
P33455,2024-03-31,2241.35,112.07,92.06
P33456,2024-07-07,4141.86,207.09,87.64
P33457,2024-03-27,-2986.87,149.34,30.52
P33458,2024-07-07,1814.6,90.73,96.45
P33459,2024-01-18,3649.5,182.48,39.32
P33460,2024-05-31,1519.64,75.98,20.4
P33461,2024-06-03,1421.25,71.06,57.84
P33462,2024-05-17,3764.94,188.25,44.86
P33463,2024-04-10,2747.4,137.37,83.78
P33464,2024-02-15,3669.87,183.49,56.18
,2024-02-05,1978.79,98.94,50.96
P33466,2024-05-05,-5038.85,251.94,32.15
P33467,2024-03-05,2875.86,143.79,54.64
P33468,2024-01-08,-4189.26,209.46,70.37
P33469,2024-06-25,,201.82,10.85
P33470,2024-03-18,1966.32,98.32,41.42
P33471,2024-03-06,672.92,33.65,42.7
P33472,2024-05-01,1330.65,66.53,97.39
P33473,2024-02-15,2610.18,130.51,52.5
P33474,2024-04-17,1168.45,58.42,23.71
P33475,2024-03-20,1472.44,73.62,93.38
P33476,2024-03-12,2088.51,104.43,22.8
P33477,2024-04-16,4367.6,218.38,64.54
P33478,2024-03-27,4394.85,219.74,68.37
P33479,2024-01-17,1885.91,94.3,54.94
P33480,2024-01-28,3577.4,178.87,90.91
P33481,2024-01-29,4235.57,211.78,83.72
P33482,2024-02-23,3446.04,172.3,89.71
,2024-05-07,4078.0,203.9,71.72
P33484,2024-03-17,-1009.77,50.49,16.93
P33485,2024-04-15,1943.76,97.19,75.26
P33486,2024-07-03,1703.31,85.17,11.94
P33487,2024-06-30,1857.42,92.87,53.44
P33488,2024-01-23,1042.47,52.12,31.24
P33489,2024-03-29,2758.97,137.95,69.18
P33490,2024-02-15,5104.45,255.22,84.15
P33491,2024-04-06,3819.18,190.96,30.3
P33492,2024-02-22,3374.74,168.74,24.82
P33493,2024-01-28,3397.88,169.89,96.55
P33494,2024-06-27,2681.7,134.09,57.93
P33495,2024-05-24,921.93,46.1,65.27
P33496,2024-03-07,2958.51,147.93,32.1
P33497,2024-02-26,3773.99,188.7,89.05
P33498,2024-04-17,3634.47,181.72,90.39
P33499,2024-05-24,4272.15,213.61,69.28
P33500,2024-02-06,3263.9,163.2,57.17
P33501,2024-02-26,1068.69,53.43,10.04
P33502,2024-01-25,1485.45,74.27,77.15
P33503,2024-05-23,962.78,48.14,16.01
P33504,2024-07-01,4950.16,247.51,10.56
P33505,2024-01-10,2390.92,119.55,96.91
P33506,2024-06-14,4893.0,244.65,25.83
P33507,2024-03-10,1960.76,98.04,15.77
P33508,2024-02-16,2377.44,118.87,14.81
P33509,2024-06-09,2919.88,145.99,38.07
P33510,2024-05-27,1507.02,75.35,36.14
P33511,2024-02-26,4408.91,220.45,50.32
P33512,2024-05-18,1294.72,64.74,47.11
P33513,2024-07-16,519.06,25.95,42.7
P33514,2024-03-25,2389.07,119.45,89.19
P33515,2024-03-15,2570.4,128.52,61.48
P33516,2024-02-27,2308.01,115.4,87.57
P33517,2024-05-12,2296.44,114.82,25.33
P33518,2024-06-03,4845.3,242.27,85.94
P33519,2024-04-03,3417.41,170.87,89.24
P33520,2024-06-28,2782.98,139.15,95.08
P33521,2024-06-17,3338.11,166.91,90.01
P33522,2024-06-25,3959.08,197.95,82.6
P33523,2024-03-10,988.5,49.43,15.22
P33524,2024-07-10,2877.47,143.87,48.49
P33525,2024-01-25,4242.96,212.15,85.6
,2024-06-15,1748.35,87.42,73.54
P33527,2024-05-08,4697.24,234.86,12.88
P33528,2024-01-19,1262.24,63.11,29.17
P33529,2024-03-16,3563.9,178.2,21.36
P33530,2024-04-04,1276.92,63.85,77.64
P33531,2024-01-25,2082.6,104.13,39.03
P33532,2024-07-09,2728.88,136.44,38.01
P33533,2024-05-14,616.76,30.84,28.65
P33534,2024-01-31,1696.22,84.81,80.58
P33535,2024-04-19,1444.59,72.23,43.38
P33536,2024-06-21,3509.9,175.5,14.25
P33537,2024-03-27,2029.19,101.46,58.92
P33538,2024-04-12,4793.26,239.66,36.06
P33539,2024-05-11,3995.15,199.76,14.91
P33540,2024-06-24,1139.88,56.99,50.7
P33541,2024-05-08,3228.78,161.44,97.87
P33542,2024-06-24,2276.24,113.81,83.17
P33543,2024-03-29,3689.71,184.49,21.42
P33544,2024-03-06,3430.69,171.53,47.46
P33545,2024-01-17,1757.01,87.85,91.38
P33546,2024-01-25,1207.76,60.39,50.61
P33547,2024-01-27,4428.36,221.42,14.56
P33548,2024-06-27,3866.89,193.34,58.56
P33549,2024-06-11,3440.17,172.01,93.51
P33550,2024-07-13,3786.21,189.31,84.26
P33551,2024-06-08,3581.63,179.08,51.07
P33552,2024-05-07,4972.82,248.64,15.39
P33553,2024-05-07,935.15,46.76,99.29
P33554,2024-04-11,3854.51,192.73,91.66
P33555,2024-05-06,3382.3,169.12,29.07
P33556,2024-07-08,3461.23,173.06,27.56
P33557,2024-05-10,2538.86,126.94,14.52
,2024-05-25,3383.39,169.17,22.8
P33559,2024-04-10,4273.58,213.68,56.21
P33560,2024-05-30,3456.72,172.84,30.06
P33561,2024-03-14,569.98,28.5,85.61
P33562,2024-06-24,1921.6,96.08,28.93
P33563,2024-06-06,4982.74,249.14,43.44
P33564,2024-06-13,5078.65,253.93,68.87
P33565,2024-05-10,4340.66,217.03,80.97
P33566,2024-05-14,-1839.54,91.98,61.4
P33567,2024-01-31,1237.26,61.86,77.17
P33568,2024-04-02,3529.95,176.5,95.02
P33569,2024-04-25,3989.09,199.45,19.13
P33570,2024-02-15,2458.91,122.95,96.12
P33571,2024-06-08,2779.01,138.95,17.88
P33572,2024-03-09,1367.59,68.38,23.96
P33573,2024-02-12,3469.52,173.48,28.59
P33574,2024-02-03,1168.7,58.44,47.1
P33575,2024-07-07,3912.85,195.64,79.49
P33576,2024-05-02,2970.97,148.55,43.54
,2024-03-19,582.62,29.13,61.04
P33578,2024-07-12,3492.59,174.63,95.07
P33579,2024-01-18,1648.33,82.42,62.48
P33580,2024-04-06,1434.27,71.71,92.7
P33581,2024-03-23,4432.33,221.62,24.2
P33582,2024-06-04,3302.42,165.12,69.57
P33583,2024-05-11,1667.16,83.36,58.81
P33584,2024-06-23,3624.94,181.25,27.33
P33585,2024-04-28,,201.04,22.09
P33586,2024-06-19,4853.13,242.66,59.5
P33587,2024-05-06,3792.96,189.65,70.76
P33588,2024-05-08,,214.2,75.14
P33589,2024-06-19,1342.34,67.12,65.92
P33590,2024-02-07,651.69,32.58,52.36
P33591,2024-04-06,3350.9,167.55,51.1
P33592,2024-06-21,3003.41,150.17,22.15
P33593,2024-04-01,3659.08,182.95,51.09
P33594,2024-01-23,2716.33,135.82,13.56
P33595,2024-05-04,4712.23,235.61,14.86
P33596,2024-01-23,935.4,46.77,61.24
P33597,2024-07-16,2442.9,122.15,65.4
P33598,2024-02-25,3725.44,186.27,45.29
P33599,2024-02-16,-762.93,38.15,75.98
P33600,2024-03-13,1135.77,56.79,29.54
P33601,2024-06-07,2071.41,103.57,78.34
P33602,2024-06-23,2646.35,132.32,66.05
P33603,2024-05-23,3962.15,198.11,84.14
P33604,2024-06-25,1427.01,71.35,31.69
P33605,2024-03-04,3066.6,153.33,70.12
P33606,2024-05-13,1810.26,90.51,86.92
P33607,2024-01-20,3148.4,157.42,14.95
P33608,2024-05-28,4397.07,219.85,87.12
P33609,2024-06-04,1129.15,56.46,38.92
P33610,2024-05-12,-1982.93,99.15,16.44
P33611,2024-02-27,636.13,31.81,33.0
P33612,2024-04-11,3570.51,178.53,42.43
P33613,2024-06-23,4449.51,222.48,85.92
P33614,2024-05-10,637.9,31.89,40.21
P33615,2024-06-02,4361.28,218.06,27.89
P33616,2024-07-03,1236.41,61.82,12.22
P33617,2024-05-25,1222.76,61.14,96.15
P33618,2024-06-15,-746.56,37.33,91.73
P33619,2024-06-14,-730.69,36.53,93.75
P33620,2024-02-13,2250.3,112.52,80.54
P33621,2024-04-30,2971.54,148.58,29.07
P33622,2024-06-02,619.98,31.0,13.36
P33623,2024-01-28,3951.3,197.57,94.11
P33624,2024-03-20,836.49,41.82,98.56
P33625,2024-05-16,827.83,41.39,80.5
P33626,2024-05-06,,220.06,52.35
P33627,2024-06-30,1676.48,83.82,11.69
P33628,2024-03-10,3877.39,193.87,47.84
P33629,2024-05-16,4514.83,225.74,70.29
P33630,2024-07-06,,45.97,66.33
P33631,2024-05-29,4345.01,217.25,97.65
P33632,2024-07-01,579.23,28.96,67.94
P33633,2024-05-18,829.25,41.46,97.89
P33634,2024-04-24,-4997.45,249.87,67.22
P33635,2024-02-23,1963.68,98.18,28.14
P33636,2024-04-20,2639.56,131.98,23.5
P33637,2024-04-12,3767.27,188.36,70.23
P33638,2024-01-19,701.09,35.05,63.83
P33639,2024-01-03,944.56,47.23,14.66
P33640,2024-03-08,3590.76,179.54,80.11
P33641,2024-04-24,2744.98,137.25,79.45
P33642,2024-06-01,2400.86,120.04,98.18
P33643,2024-06-19,803.86,40.19,95.67
P33644,2024-06-20,861.46,43.07,11.26
P33645,2024-01-25,3255.31,162.77,28.56
,2024-05-14,4722.73,236.14,34.12
P33647,2024-04-01,3308.1,165.41,15.45
P33648,2024-06-09,1179.45,58.97,53.59
P33649,2024-02-14,4033.47,201.67,62.06
P33650,2024-02-29,3110.62,155.53,84.72
P33651,2024-04-05,1769.42,88.47,68.56
P33652,2024-06-13,969.38,48.47,39.51
P33653,2024-04-30,1395.61,69.78,82.74
P33654,2024-02-03,3074.38,153.72,31.26
P33655,2024-04-30,2084.91,104.25,93.65
P33656,2024-07-24,3404.9,170.25,28.25
P33657,2024-06-16,5142.93,257.15,74.99
P33658,2024-06-22,666.59,33.33,97.74
P33659,2024-05-25,3969.29,198.46,10.49
P33660,2024-02-14,2005.82,100.29,29.41
P33661,2024-03-22,1637.49,81.87,78.99
P33662,2024-06-30,,169.9,91.49
P33663,2024-01-26,4306.12,215.31,81.37
P33664,2024-01-31,2724.39,136.22,26.08
P33665,2024-04-17,4018.63,200.93,55.8
P33666,2024-05-10,4186.18,209.31,74.22
P33667,2024-04-16,2405.64,120.28,28.74
P33668,2024-02-11,748.76,37.44,51.55
P33669,2024-06-11,2023.08,101.15,99.89
P33670,2024-01-26,3424.09,171.2,38.97
P33671,2024-01-30,1901.46,95.07,19.69
P33672,2024-05-26,2565.94,128.3,56.0
P33673,2024-06-13,4447.28,222.36,75.67
,2024-04-13,561.57,28.08,10.11
P33675,2024-07-06,649.93,32.5,41.23
P33676,2024-07-06,3020.89,151.04,72.43
P33677,2024-02-01,2957.18,147.86,12.09
P33678,2024-06-30,894.1,44.71,72.72
P33679,2024-03-18,918.06,45.9,71.09
P33680,2024-02-11,1531.25,76.56,43.26
P33681,2024-07-09,4117.25,205.86,82.85
P33682,2024-02-07,4426.53,221.33,49.79
P33683,2024-02-22,4555.27,227.76,31.58
P33684,2024-06-29,4394.52,219.73,64.42
P33685,2024-07-08,963.33,48.17,42.77
P33686,2024-06-18,4126.62,206.33,29.5
P33687,2024-02-16,1696.77,84.84,12.19
P33688,2024-03-21,3747.42,187.37,33.09
P33689,2024-03-09,3214.44,160.72,77.49
P33690,2024-06-25,2912.27,145.61,62.04
P33691,2024-01-31,1899.25,94.96,28.45
P33692,2024-04-15,4593.39,229.67,13.06
P33693,2024-06-23,3460.92,173.05,75.54
P33694,2024-05-13,3036.56,151.83,13.89
P33695,2024-06-30,3298.66,164.93,17.42
P33696,2024-06-23,4902.08,245.1,13.16
P33697,2024-04-19,2626.51,131.33,66.91
P33698,2024-05-14,2500.54,125.03,30.14
P33699,2024-03-05,3745.43,187.27,46.0
P33700,2024-03-08,1136.68,56.83,85.9
P33701,2024-02-17,706.44,35.32,56.83
P33702,2024-02-15,4265.78,213.29,28.47
P33703,2024-02-02,1867.16,93.36,98.43
P33704,2024-07-27,4347.01,217.35,48.78
P33705,2024-01-14,503.41,25.17,59.51
P33706,2024-01-31,1201.79,60.09,33.0
P33707,2024-06-27,1991.03,99.55,57.61
P33708,2024-05-02,4069.45,203.47,45.09
P33709,2024-02-01,1499.65,74.98,31.49
P33710,2024-05-17,810.64,40.53,15.13
P33711,2024-05-26,3382.28,169.11,10.07
P33712,2024-05-24,4202.36,210.12,14.21
P33713,2024-04-11,1162.64,58.13,94.48
P33714,2024-04-14,1618.56,80.93,14.39
P33715,2024-03-24,4252.11,212.61,46.59
P33716,2024-05-19,2872.31,143.62,20.6
P33717,2024-06-20,4623.55,231.18,18.25
P33718,2024-04-09,2181.75,109.09,91.83
P33719,2024-03-18,5000.58,250.03,18.66
P33720,2024-03-06,3562.66,178.13,48.32
,2024-07-15,1077.07,53.85,95.71
P33722,2024-07-10,2826.49,141.32,68.21
P33723,2024-03-09,2555.81,127.79,40.62
P33724,2024-02-06,1390.02,69.5,35.78
P33725,2024-06-30,1178.86,58.94,25.41
P33726,2024-01-26,1156.3,57.81,93.93
P33727,2024-03-21,4386.71,219.34,60.16
P33728,2024-02-24,1439.58,71.98,47.16
P33729,2024-07-11,5239.04,261.95,68.37
P33730,2024-04-23,835.68,41.78,93.06
P33731,2024-04-01,3064.59,153.23,35.8
P33732,2024-05-16,1287.87,64.39,21.95
P33733,2024-05-16,1677.39,83.87,30.06
P33734,2024-05-06,4057.56,202.88,89.91
P33735,2024-02-24,1537.91,76.9,95.5
P33736,2024-07-03,,111.19,70.59
P33737,2024-03-07,2410.03,120.5,39.4
P33738,2024-02-11,3983.1,199.16,34.58
P33739,2024-05-26,4874.14,243.71,87.74
P33740,2024-05-11,4388.05,219.4,66.92
P33741,2024-07-27,3996.54,199.83,69.1
P33742,2024-03-02,1809.78,90.49,12.11
P33743,2024-02-16,1425.96,71.3,79.55
P33744,2024-01-31,2352.82,117.64,65.45
P33745,2024-05-18,2001.53,100.08,70.69
P33746,2024-03-13,5248.65,262.43,50.1
P33747,2024-03-13,1494.33,74.72,11.0
P33748,2024-03-13,3429.97,171.5,85.59
P33749,2024-07-06,,186.65,24.63
,2024-05-16,4455.22,222.76,34.18
P33751,2024-04-14,547.94,27.4,55.87
P33752,2024-05-04,3341.44,167.07,50.42
P33753,2024-03-05,1036.94,51.85,46.62
P33754,2024-06-03,2300.48,115.02,88.96
P33755,2024-02-23,2100.83,105.04,50.97
P33756,2024-03-18,3992.68,199.63,21.62
P33757,2024-02-22,2361.11,118.06,49.17
P33758,2024-01-31,2447.99,122.4,40.1
P33759,2024-03-29,3519.03,175.95,77.22
P33760,2024-05-08,4573.34,228.67,84.65
P33761,2024-02-19,4497.65,224.88,50.86
P33762,2024-02-06,743.21,37.16,21.34
P33763,2024-06-01,1163.26,58.16,38.25
P33764,2024-03-27,839.55,41.98,98.74
P33765,2024-04-26,1334.46,66.72,27.53
,2024-05-24,1480.68,74.03,16.91
,2024-06-22,3296.0,164.8,79.94
P33768,2024-05-17,1437.67,71.88,18.76
P33769,2024-05-01,2927.6,146.38,86.41
P33770,2024-06-24,1387.93,69.4,18.16
P33771,2024-02-14,3409.93,170.5,82.7
P33772,2024-04-05,4646.15,232.31,63.29
P33773,2024-04-18,1421.29,71.06,40.47
P33774,2024-05-16,3047.52,152.38,68.25
P33775,2024-05-05,4117.92,205.9,34.62
P33776,2024-03-24,3833.48,191.67,18.42
,2024-03-02,2123.25,106.16,61.53
P33778,2024-01-15,1840.45,92.02,90.22
P33779,2024-03-27,3434.47,171.72,26.57
P33780,2024-02-25,1131.69,56.58,99.97
P33781,2024-05-15,2868.48,143.42,43.47
,2024-05-23,4065.99,203.3,84.39
P33783,2024-02-12,3826.06,191.3,54.76
P33784,2024-05-26,3723.14,186.16,18.61
P33785,2024-03-12,771.06,38.55,26.19
P33786,2024-06-20,4957.72,247.89,80.55
P33787,2024-03-29,4723.56,236.18,74.84
P33788,2024-02-01,4493.92,224.7,49.28
P33789,2024-07-19,4192.47,209.62,89.18
,2024-01-27,2818.35,140.92,85.88
P33791,2024-07-03,3712.32,185.62,60.09
P33792,2024-05-10,805.18,40.26,72.29
P33793,2024-05-15,4741.44,237.07,46.83
P33794,2024-01-12,3980.61,199.03,35.97
P33795,2024-01-29,2614.15,130.71,33.21
P33796,2024-07-09,1660.89,83.04,43.65
P33797,2024-05-25,4588.4,229.42,38.69
P33798,2024-06-29,,31.26,32.74
P33799,2024-05-24,4054.66,202.73,93.51
P33800,2024-06-21,2129.5,106.48,50.0
P33801,2024-03-26,4479.05,223.95,47.88
P33802,2024-06-04,2790.93,139.55,31.12
P33803,2024-03-27,5088.38,254.42,10.15
P33804,2024-03-30,794.84,39.74,16.58
P33805,2024-02-06,3125.04,156.25,97.54
P33806,2024-06-14,4387.13,219.36,23.16
P33807,2024-06-27,2472.15,123.61,95.65
P33808,2024-05-25,519.42,25.97,21.9
P33809,2024-02-20,610.75,30.54,54.53
P33810,2024-01-21,3150.31,157.52,81.12
P33811,2024-02-25,3407.74,170.39,98.3
P33812,2024-05-28,3265.27,163.26,89.63
P33813,2024-05-25,3415.87,170.79,60.69
,2024-03-09,3995.93,199.8,57.17
P33815,2024-06-18,2221.91,111.1,16.76
P33816,2024-04-21,2770.86,138.54,30.73
P33817,2024-01-22,882.33,44.12,59.98
P33818,2024-02-17,4185.45,209.27,61.6
P33819,2024-07-01,1001.5,50.08,74.98
P33820,2024-06-10,2317.06,115.85,53.33
P33821,2024-03-28,1054.24,52.71,31.55
P33822,2024-01-29,1040.57,52.03,78.08
P33823,2024-05-21,4457.56,222.88,79.12
P33824,2024-06-24,1753.3,87.67,22.65
P33825,2024-07-08,2597.25,129.86,67.85
P33826,2024-01-19,1435.55,71.78,49.1
P33827,2024-02-24,2251.31,112.57,24.3
P33828,2024-02-03,4229.51,211.48,61.6
P33829,2024-01-23,4195.75,209.79,47.34
P33830,2024-03-29,600.41,30.02,97.83
P33831,2024-05-17,3575.22,178.76,41.14
P33832,2024-07-23,2840.2,142.01,38.79
P33833,2024-03-17,3465.57,173.28,17.65
P33834,2024-02-21,2946.82,147.34,75.65
P33835,2024-02-04,2154.13,107.71,75.66
P33836,2024-04-08,-5225.84,261.29,32.61
P33837,2024-04-17,-1030.35,51.52,31.12
P33838,2024-04-11,3139.98,157.0,82.45
P33839,2024-02-29,1885.99,94.3,82.26
P33840,2024-04-11,1437.9,71.9,32.02
P33841,2024-04-15,4020.0,201.0,78.53
P33842,2024-04-05,4416.95,220.85,42.6
P33843,2024-06-05,1116.14,55.81,67.08
P33844,2024-01-18,3851.92,192.6,74.96
P33845,2024-05-16,3340.72,167.04,80.38
P33846,2024-02-22,4698.1,234.91,59.69
P33847,2024-02-17,1864.66,93.23,69.8
P33848,2024-01-20,1796.98,89.85,88.56
P33849,2024-04-19,2522.27,126.11,42.87
P33850,2024-06-24,2868.28,143.41,91.19
P33851,2024-04-19,1386.32,69.32,68.5
P33852,2024-02-11,3353.59,167.68,17.91
P33853,2024-03-02,1068.52,53.43,24.11
P33854,2024-02-01,1667.74,83.39,40.57
P33855,2024-04-01,2708.0,135.4,74.99
P33856,2024-05-13,913.96,45.7,84.42
,2024-04-01,1735.86,86.79,34.83
P33858,2024-05-29,2752.52,137.63,79.61
P33859,2024-01-13,3250.15,162.51,52.08
P33860,2024-04-23,1885.4,94.27,64.56
P33861,2024-01-25,3387.45,169.37,49.87
P33862,2024-04-24,888.3,44.41,58.62
P33863,2024-04-14,4411.27,220.56,70.53
P33864,2024-04-30,1223.92,61.2,23.53
P33865,2024-05-17,3325.52,166.28,13.88
P33866,2024-01-21,2384.29,119.21,52.09
P33867,2024-06-11,4069.48,203.47,84.9
P33868,2024-02-27,3017.47,150.87,61.98
P33869,2024-05-22,3466.39,173.32,62.72
P33870,2024-06-30,2146.79,107.34,63.28
P33871,2024-02-08,2609.23,130.46,47.35
P33872,2024-05-27,,71.5,77.77
P33873,2024-06-01,2925.36,146.27,93.13
P33874,2024-03-29,3313.39,165.67,94.15
P33875,2024-03-14,3589.94,179.5,30.37
P33876,2024-05-14,3688.25,184.41,72.86
,2024-02-26,973.74,48.69,85.08
,2024-05-19,4657.75,232.89,19.66
P33879,2024-04-20,2570.04,128.5,49.91
P33880,2024-02-15,2960.45,148.02,15.72
P33881,2024-03-19,,108.95,14.9
P33882,2024-01-14,3531.44,176.57,38.66
P33883,2024-06-08,1060.06,53.0,93.08
P33884,2024-01-31,2441.63,122.08,42.43
P33885,2024-04-08,4582.31,229.12,74.54
P33886,2024-02-03,3126.59,156.33,76.2
P33887,2024-05-24,4019.7,200.99,96.46
P33888,2024-01-22,1374.33,68.72,76.85
P33889,2024-06-20,3013.96,150.7,80.42
P33890,2024-03-01,3652.2,182.61,30.76
P33891,2024-05-04,3333.13,166.66,48.33
P33892,2024-04-07,2361.87,118.09,31.59
P33893,2024-03-17,1045.56,52.28,57.54
P33894,2024-03-11,2795.93,139.8,27.26
P33895,2024-03-20,1332.52,66.63,96.76
P33896,2024-06-24,4146.86,207.34,79.28
P33897,2024-06-25,1862.93,93.15,73.41
P33898,2024-02-28,2103.18,105.16,74.17
P33899,2024-07-08,4990.83,249.54,26.96
P33900,2024-05-02,1551.26,77.56,39.47
,2024-06-28,3102.58,155.13,71.03
P33902,2024-02-02,2474.19,123.71,41.3
P33903,2024-06-14,4862.59,243.13,78.81
P33904,2024-01-31,4089.57,204.48,84.84
P33905,2024-04-16,1282.91,64.15,97.34
