policy_id,effective_date,written_premium,product,state,broker
P26352,2024-03-10,4036.08,Landlord,IL,Broker A
P26353,2024-06-23,1260.96,Landlord,TX,Broker C
P26354,2024-01-02,2874.3,Multi-Family,FL,Broker B
,2024-01-25,1239.78,Multi-Family,TX,Broker B
P26356,2024-02-14,4790.85,Short Term Rental,GA,Broker B
P26357,2024-05-16,2004.91,Short Term Rental,NC,Broker B
P26358,2024-01-09,4634.96,Short Term Rental,NC,Broker B
P26359,2024-01-17,1705.54,Multi-Family,GA,Broker A
P26360,2024-03-15,1579.68,Short Term Rental,GA,Broker C
P26361,2024-05-15,1901.25,Multi-Family,TX,Broker B
P26362,2024-05-21,1425.7,Multi-Family,IL,Broker A
P26363,2024-03-29,1390.27,Multi-Family,IL,Broker A
P26364,2024-05-22,1683.7,Landlord,GA,Broker A
P26365,2024-01-18,3240.17,Landlord,IL,Broker A
P26366,2024-04-19,3659.9,Landlord,TX,Broker B
P26367,2024-03-15,4257.19,Landlord,FL,Broker B
P26368,2024-03-08,4211.88,Short Term Rental,NC,Broker C
P26369,2024-04-03,3275.01,Multi-Family,IL,Broker C
P26370,2024-06-12,3811.21,Landlord,GA,Broker A
P26371,2024-02-29,1428.44,Landlord,FL,Broker C
P26372,2024-01-15,4495.45,Multi-Family,GA,Broker C
P26373,2024-01-07,2273.14,Short Term Rental,NC,Broker B
P26374,2024-03-16,2975.49,Short Term Rental,IL,Broker A
P26375,2024-05-22,3400.38,Multi-Family,GA,Broker A
P26376,2024-05-06,4427.7,Multi-Family,GA,Broker C
P26377,2024-05-26,,Landlord,TX,Broker A
P26378,2024-04-15,768.25,Landlord,GA,Broker A
P26379,2024-02-28,3046.84,Multi-Family,FL,Broker A
P26380,2024-06-07,3083.23,Landlord,TX,Broker A
P26381,2024-06-02,2611.8,Multi-Family,TX,Broker A
P26382,2024-06-12,2273.65,Landlord,FL,Broker B
P26383,2024-01-06,3857.27,Multi-Family,TX,Broker A
P26384,2024-04-07,956.2,Multi-Family,FL,Broker A
P26385,2024-05-20,3535.01,Short Term Rental,IL,Broker A
P26386,2024-01-02,2594.9,Short Term Rental,IL,Broker C
P26387,2024-04-26,1887.16,Short Term Rental,NC,Broker A
P26388,2024-03-25,2638.46,Short Term Rental,FL,Broker B
P26389,2024-06-26,4211.23,Landlord,IL,Broker C
P26390,2024-03-20,3902.63,Landlord,IL,Broker B
P26391,2024-04-20,2927.84,Landlord,NC,Broker A
P26392,2024-06-17,1143.56,Multi-Family,IL,Broker C
P26393,2024-04-03,2572.17,Multi-Family,GA,Broker C
P26394,2024-03-01,4747.8,Multi-Family,IL,Broker A
P26395,2024-05-01,4863.16,Landlord,TX,Broker A
P26396,2024-06-26,4169.09,Multi-Family,GA,Broker A
P26397,2024-05-04,4663.61,Multi-Family,TX,Broker B
P26398,2024-01-26,4019.58,Multi-Family,FL,Broker C
P26399,2024-04-19,4145.22,Multi-Family,IL,Broker C
P26400,2024-02-03,2666.52,Short Term Rental,FL,Broker A
P26401,2024-02-12,3947.23,Short Term Rental,FL,Broker B
P26402,2024-01-07,3538.11,Short Term Rental,FL,Broker A
P26403,2024-01-03,4163.16,Landlord,FL,Broker A
P26404,2024-04-28,4047.09,Landlord,GA,Broker A
P26405,2024-05-08,902.08,Multi-Family,IL,Broker A
P26406,2024-01-15,3753.37,Multi-Family,FL,Broker A
P26407,2024-03-16,4718.72,Landlord,NC,Broker A
P26408,2024-02-25,1576.94,Multi-Family,FL,Broker C
P26409,2024-03-20,4985.14,Landlord,IL,Broker B
P26410,2024-02-10,2914.8,Multi-Family,IL,Broker C
P26411,2024-06-01,3763.15,Landlord,TX,Broker B
P26412,2024-01-08,4187.28,Landlord,NC,Broker A
P26413,2024-02-23,4802.26,Multi-Family,IL,Broker A
P26414,2024-02-22,2598.84,Multi-Family,IL,Broker A
P26415,2024-03-31,2885.52,Multi-Family,IL,Broker C
P26416,2024-03-21,2590.04,Multi-Family,NC,Broker A
P26417,2024-06-18,2227.29,Landlord,IL,Broker B
P26418,2024-01-15,1595.16,Multi-Family,GA,Broker C
P26419,2024-03-08,1119.67,Short Term Rental,TX,Broker A
P26420,2024-04-26,1572.98,Landlord,TX,Broker A
P26421,2024-03-22,4727.64,Multi-Family,FL,Broker C
P26422,2024-01-02,1092.68,Landlord,TX,Broker B
P26423,2024-03-08,3191.12,Landlord,NC,Broker B
P26424,2024-06-14,2393.81,Landlord,GA,Broker B
P26425,2024-03-13,3814.23,Multi-Family,NC,Broker B
P26426,2024-05-31,3457.5,Multi-Family,TX,Broker B
P26427,2024-04-19,2437.73,Landlord,GA,Broker B
P26428,2024-05-13,3180.32,Landlord,FL,Broker C
P26429,2024-03-13,4689.99,Multi-Family,IL,Broker A
P26430,2024-04-25,4849.98,Landlord,GA,Broker C
P26431,2024-02-16,4728.98,Multi-Family,NC,Broker B
P26432,2024-02-28,3443.76,Landlord,GA,Broker A
P26433,2024-06-23,2882.52,Multi-Family,TX,Broker C
P26434,2024-05-14,3500.38,Multi-Family,FL,Broker B
,2024-06-09,3385.47,Multi-Family,NC,Broker C
P26436,2024-06-23,1403.05,Landlord,NC,Broker B
P26437,2024-02-05,951.2,Short Term Rental,GA,Broker C
P26438,2024-02-05,2064.24,Multi-Family,GA,Broker A
P26439,2024-05-07,958.04,Short Term Rental,NC,Broker B
P26440,2024-05-01,1330.16,Multi-Family,TX,Broker B
,2024-02-26,2561.53,Landlord,GA,Broker B
P26442,2024-06-17,647.25,Multi-Family,NC,Broker A
P26443,2024-02-23,952.38,Multi-Family,NC,Broker C
P26444,2024-06-12,2695.52,Landlord,NC,Broker C
P26445,2024-02-14,3437.51,Short Term Rental,FL,Broker A
,2024-03-18,4984.96,Landlord,GA,Broker C
P26447,2024-06-26,1522.56,Multi-Family,IL,Broker A
,2024-02-28,4164.09,Short Term Rental,FL,Broker B
P26449,2024-01-11,1122.36,Landlord,IL,Broker A
P26450,2024-04-03,3186.88,Landlord,IL,Broker A
P26451,2024-03-01,4019.68,Landlord,NC,Broker B
P26452,2024-03-10,884.41,Short Term Rental,NC,Broker C
P26453,2024-06-16,4104.0,Short Term Rental,IL,Broker B
P26454,2024-05-14,3799.36,Short Term Rental,TX,Broker B
P26455,2024-03-04,2530.1,Short Term Rental,GA,Broker C
P26456,2024-03-28,1903.64,Multi-Family,FL,Broker A
P26457,2024-06-21,2282.08,Short Term Rental,NC,Broker C
P26458,2024-03-19,867.27,Multi-Family,GA,Broker A
P26459,2024-01-14,3954.85,Short Term Rental,TX,Broker B
P26460,2024-01-17,4888.74,Landlord,FL,Broker A
P26461,2024-01-28,651.76,Multi-Family,NC,Broker C
P26462,2024-05-21,3082.58,Short Term Rental,FL,Broker C
P26463,2024-02-24,3038.0,Multi-Family,TX,Broker A
P26464,2024-02-29,508.04,Multi-Family,FL,Broker A
P26465,2024-01-19,4377.42,Short Term Rental,GA,Broker A
P26466,2024-06-24,801.09,Multi-Family,GA,Broker A
P26467,2024-05-01,3864.61,Multi-Family,FL,Broker A
P26468,2024-01-31,2613.82,Short Term Rental,FL,Broker A
P26469,2024-06-19,1488.99,Landlord,TX,Broker C
P26470,2024-02-06,4881.24,Multi-Family,GA,Broker A
P26471,2024-01-25,3752.26,Landlord,TX,Broker B
P26472,2024-01-03,2893.26,Landlord,FL,Broker C
P26473,2024-01-27,4371.83,Short Term Rental,GA,Broker B
P26474,2024-04-15,3095.2,Short Term Rental,NC,Broker A
P26475,2024-06-08,2082.15,Multi-Family,TX,Broker C
P26476,2024-01-07,4283.04,Multi-Family,GA,Broker A
P26477,2024-02-21,2815.18,Multi-Family,NC,Broker C
P26478,2024-04-22,1400.92,Multi-Family,TX,Broker A
P26479,2024-03-20,3764.21,Short Term Rental,NC,Broker A
P26480,2024-06-05,960.56,Landlord,NC,Broker C
P26481,2024-06-27,4151.09,Short Term Rental,TX,Broker A
P26482,2024-03-07,2445.75,Landlord,TX,Broker C
P26483,2024-01-11,1283.74,Multi-Family,NC,Broker B
P26484,2024-02-05,1769.36,Multi-Family,TX,Broker B
P26485,2024-06-18,1449.38,Multi-Family,TX,Broker A
,2024-01-18,2399.91,Landlord,TX,Broker C
P26487,2024-03-12,3526.55,Multi-Family,IL,Broker B
P26488,2024-06-18,4971.22,Multi-Family,FL,Broker C
P26489,2024-04-23,2626.06,Short Term Rental,TX,Broker A
P26490,2024-03-31,1543.31,Multi-Family,IL,Broker B
P26491,2024-02-07,4767.47,Landlord,IL,Broker B
P26492,2024-05-06,2653.27,Landlord,NC,Broker A
P26493,2024-02-26,2945.53,Landlord,TX,Broker C
P26494,2024-03-06,1454.46,Landlord,GA,Broker A
P26495,2024-05-28,1698.29,Multi-Family,IL,Broker A
P26496,2024-06-13,539.81,Landlord,GA,Broker B
P26497,2024-02-27,3711.07,Short Term Rental,FL,Broker C
P26498,2024-05-18,2643.24,Landlord,IL,Broker B
P26499,2024-04-17,2526.58,Short Term Rental,TX,Broker A
P26500,2024-01-31,2461.44,Multi-Family,IL,Broker A
,2024-03-29,1886.29,Short Term Rental,NC,Broker A
P26502,2024-01-03,2449.54,Landlord,NC,Broker C
P26503,2024-04-07,4573.23,Multi-Family,IL,Broker A
P26504,2024-01-20,3894.0,Multi-Family,IL,Broker A
P26505,2024-04-23,623.51,Short Term Rental,FL,Broker A
P26506,2024-02-18,4552.04,Landlord,NC,Broker C
P26507,2024-03-31,1414.08,Short Term Rental,NC,Broker A
P26508,2024-06-28,793.78,Landlord,GA,Broker B
P26509,2024-06-18,3659.79,Landlord,GA,Broker B
P26510,2024-06-11,2855.49,Landlord,TX,Broker A
P26511,2024-04-19,2007.31,Short Term Rental,IL,Broker A
P26512,2024-06-01,3833.95,Multi-Family,NC,Broker B
P26513,2024-05-08,1845.6,Multi-Family,TX,Broker B
P26514,2024-02-27,2130.79,Landlord,TX,Broker B
,2024-06-09,1228.23,Short Term Rental,TX,Broker A
P26516,2024-01-24,2550.15,Multi-Family,GA,Broker A
P26517,2024-04-20,,Multi-Family,TX,Broker C
P26518,2024-05-03,,Multi-Family,IL,Broker B
P26519,2024-05-09,1948.6,Short Term Rental,GA,Broker A
P26520,2024-04-21,1387.32,Multi-Family,TX,Broker C
P26521,2024-04-02,3701.86,Multi-Family,GA,Broker B
P26522,2024-02-21,2362.75,Multi-Family,GA,Broker B
P26523,2024-01-23,4360.71,Short Term Rental,IL,Broker A
P26524,2024-04-25,4523.68,Short Term Rental,IL,Broker C
P26525,2024-05-20,4486.99,Short Term Rental,NC,Broker B
P26526,2024-01-28,976.77,Short Term Rental,TX,Broker B
P26527,2024-05-17,3387.94,Landlord,FL,Broker B
P26528,2024-05-17,1992.29,Landlord,GA,Broker A
P26529,2024-06-04,4526.51,Short Term Rental,FL,Broker A
P26530,2024-02-09,1603.43,Landlord,IL,Broker A
,2024-02-05,4344.73,Short Term Rental,FL,Broker A
P26532,2024-05-08,2466.37,Short Term Rental,IL,Broker A
P26533,2024-04-24,1754.76,Short Term Rental,NC,Broker A
P26534,2024-04-08,3959.31,Multi-Family,FL,Broker C
P26535,2024-01-11,3569.35,Landlord,NC,Broker C
P26536,2024-04-08,3035.37,Short Term Rental,IL,Broker C
P26537,2024-05-22,1203.46,Multi-Family,GA,Broker C
P26538,2024-01-09,3685.7,Landlord,GA,Broker A
P26539,2024-01-17,1540.35,Short Term Rental,NC,Broker A
P26540,2024-04-10,,Landlord,FL,Broker C
P26541,2024-03-28,3161.63,Multi-Family,NC,Broker A
P26542,2024-01-28,2607.78,Landlord,NC,Broker A
,2024-04-07,607.21,Landlord,IL,Broker B
P26544,2024-02-18,1419.61,Multi-Family,GA,Broker A
P26545,2024-05-13,1163.66,Short Term Rental,NC,Broker A
P26546,2024-01-13,3528.34,Short Term Rental,TX,Broker B
P26547,2024-01-22,2556.71,Multi-Family,IL,Broker B
P26548,2024-02-13,2906.83,Multi-Family,TX,Broker A
P26549,2024-06-27,4205.88,Multi-Family,FL,Broker A
P26550,2024-04-30,623.3,Landlord,TX,Broker B
P26551,2024-01-16,3949.08,Landlord,IL,Broker A
P26552,2024-05-13,4684.99,Landlord,TX,Broker B
P26553,2024-02-13,3840.38,Short Term Rental,TX,Broker A
P26554,2024-02-21,2861.49,Short Term Rental,NC,Broker C
P26555,2024-02-24,3626.05,Short Term Rental,GA,Broker C
P26556,2024-03-19,3445.47,Short Term Rental,TX,Broker B
P26557,2024-01-01,4030.14,Landlord,NC,Broker C
P26558,2024-02-17,4381.09,Short Term Rental,IL,Broker C
P26559,2024-06-24,1872.01,Short Term Rental,GA,Broker B
P26560,2024-04-14,3313.6,Multi-Family,GA,Broker B
P26561,2024-04-24,2860.16,Multi-Family,TX,Broker B
P26562,2024-04-21,4397.94,Short Term Rental,IL,Broker B
P26563,2024-05-19,2920.7,Short Term Rental,TX,Broker C
P26564,2024-06-28,1318.74,Landlord,NC,Broker A
,2024-04-10,4045.61,Landlord,IL,Broker B
P26566,2024-05-17,4107.23,Short Term Rental,TX,Broker B
P26567,2024-05-30,4414.53,Short Term Rental,IL,Broker C
P26568,2024-03-14,3737.48,Multi-Family,IL,Broker A
P26569,2024-04-03,608.88,Multi-Family,NC,Broker B
P26570,2024-03-19,2080.24,Landlord,NC,Broker A
P26571,2024-05-08,3132.52,Short Term Rental,FL,Broker B
P26572,2024-02-04,2626.08,Short Term Rental,GA,Broker B
P26573,2024-02-04,4107.86,Multi-Family,NC,Broker B
P26574,2024-04-20,,Landlord,IL,Broker C
P26575,2024-03-10,4312.97,Multi-Family,GA,Broker A
P26576,2024-06-08,2241.89,Multi-Family,TX,Broker B
P26577,2024-02-18,2102.94,Landlord,NC,Broker A
P26578,2024-04-11,,Multi-Family,GA,Broker C
P26579,2024-04-26,3087.16,Landlord,GA,Broker A
P26580,2024-04-13,1770.5,Landlord,FL,Broker B
P26581,2024-03-12,4512.08,Multi-Family,IL,Broker B
P26582,2024-01-09,1344.71,Multi-Family,IL,Broker A
P26583,2024-06-01,4048.97,Multi-Family,GA,Broker A
P26584,2024-06-06,594.42,Short Term Rental,NC,Broker C
P26585,2024-02-10,4500.11,Short Term Rental,FL,Broker A
P26586,2024-04-12,3060.3,Landlord,FL,Broker A
P26587,2024-05-03,1660.45,Multi-Family,TX,Broker B
P26588,2024-03-14,,Multi-Family,GA,Broker A
P26589,2024-01-09,2907.43,Multi-Family,TX,Broker A
P26590,2024-04-01,4012.69,Multi-Family,GA,Broker B
P26591,2024-05-16,2435.92,Multi-Family,FL,Broker B
,2024-06-24,3388.44,Landlord,IL,Broker B
P26593,2024-05-16,4620.74,Landlord,FL,Broker C
P26594,2024-02-01,4503.31,Landlord,IL,Broker B
P26595,2024-05-24,2897.88,Multi-Family,GA,Broker A
P26596,2024-01-05,2837.73,Landlord,NC,Broker A
P26597,2024-05-02,3068.08,Short Term Rental,FL,Broker B
P26598,2024-02-11,2808.86,Multi-Family,IL,Broker B
P26599,2024-02-06,2075.52,Multi-Family,FL,Broker C
P26600,2024-02-20,1325.0,Landlord,IL,Broker C
P26601,2024-06-02,3950.45,Short Term Rental,GA,Broker A
P26602,2024-03-05,1778.34,Multi-Family,FL,Broker A
P26603,2024-04-14,1361.91,Short Term Rental,NC,Broker C
P26604,2024-01-11,2843.87,Landlord,IL,Broker C
P26605,2024-04-02,1251.75,Short Term Rental,IL,Broker C
P26606,2024-05-31,2513.89,Short Term Rental,IL,Broker C
P26607,2024-03-21,4763.83,Short Term Rental,FL,Broker A
P26608,2024-03-16,4265.24,Landlord,IL,Broker B
P26609,2024-02-12,3408.18,Multi-Family,NC,Broker B
P26610,2024-03-15,1610.88,Multi-Family,TX,Broker A
P26611,2024-05-26,4200.86,Multi-Family,IL,Broker A
P26612,2024-02-07,4807.7,Landlord,TX,Broker A
P26613,2024-03-22,2560.16,Multi-Family,NC,Broker A
,2024-01-20,612.55,Landlord,GA,Broker C
P26615,2024-01-27,3597.85,Landlord,NC,Broker B
P26616,2024-02-01,4538.44,Multi-Family,GA,Broker A
P26617,2024-01-26,4692.18,Landlord,GA,Broker A
P26618,2024-02-29,4341.7,Short Term Rental,IL,Broker B
P26619,2024-04-24,4105.95,Short Term Rental,GA,Broker A
P26620,2024-01-11,1295.53,Short Term Rental,GA,Broker A
P26621,2024-03-21,1763.03,Landlord,TX,Broker A
P26622,2024-06-06,4158.55,Short Term Rental,NC,Broker B
P26623,2024-06-18,2183.83,Multi-Family,FL,Broker C
P26624,2024-04-08,,Multi-Family,GA,Broker B
P26625,2024-01-24,4505.69,Landlord,IL,Broker A
P26626,2024-05-29,3500.7,Multi-Family,NC,Broker C
P26627,2024-05-10,1185.33,Multi-Family,IL,Broker B
P26628,2024-01-17,1768.06,Landlord,GA,Broker C
P26629,2024-06-04,3650.31,Landlord,GA,Broker B
P26630,2024-06-02,4324.86,Landlord,TX,Broker C
P26631,2024-05-18,4800.95,Landlord,TX,Broker B
P26632,2024-05-03,534.83,Multi-Family,TX,Broker B
P26633,2024-05-28,1279.3,Landlord,IL,Broker C
P26634,2024-05-18,534.93,Landlord,TX,Broker C
P26635,2024-04-22,3179.61,Short Term Rental,TX,Broker A
P26636,2024-02-06,,Landlord,IL,Broker A
P26637,2024-01-23,580.87,Landlord,NC,Broker C
P26638,2024-04-06,4911.1,Multi-Family,IL,Broker B
P26639,2024-03-26,,Landlord,IL,Broker A
P26640,2024-05-25,,Multi-Family,GA,Broker B
P26641,2024-05-23,3125.03,Landlord,NC,Broker A
P26642,2024-05-08,1688.66,Landlord,GA,Broker C
P26643,2024-05-08,4758.26,Landlord,TX,Broker C
P26644,2024-04-02,,Landlord,IL,Broker C
P26645,2024-06-23,1867.28,Multi-Family,NC,Broker A
P26646,2024-03-23,1387.67,Short Term Rental,IL,Broker C
P26647,2024-03-22,1126.95,Short Term Rental,TX,Broker B
P26648,2024-05-29,3476.86,Multi-Family,GA,Broker C
P26649,2024-05-27,1254.51,Landlord,IL,Broker A
P26650,2024-03-20,4425.37,Multi-Family,GA,Broker C
P26651,2024-03-06,2321.79,Multi-Family,TX,Broker B
P26652,2024-04-25,4233.53,Landlord,GA,Broker C
P26653,2024-03-09,1022.62,Multi-Family,IL,Broker B
P26654,2024-03-29,4437.6,Landlord,NC,Broker B
P26655,2024-05-28,2714.53,Landlord,FL,Broker A
P26656,2024-06-01,2927.95,Short Term Rental,TX,Broker B
P26657,2024-05-19,1066.43,Landlord,IL,Broker B
P26658,2024-05-02,2419.19,Multi-Family,FL,Broker C
P26659,2024-06-08,2122.12,Multi-Family,IL,Broker B
P26660,2024-01-29,2264.75,Multi-Family,IL,Broker A
P26661,2024-06-10,697.17,Multi-Family,GA,Broker B
P26662,2024-03-06,4002.0,Multi-Family,GA,Broker A
P26663,2024-04-24,,Short Term Rental,FL,Broker C
P26664,2024-01-27,950.93,Landlord,FL,Broker B
P26665,2024-04-04,818.37,Landlord,IL,Broker A
P26666,2024-04-16,3638.82,Multi-Family,FL,Broker A
P26667,2024-01-05,837.27,Multi-Family,GA,Broker C
P26668,2024-06-05,1201.09,Landlord,TX,Broker B
P26669,2024-05-28,,Landlord,IL,Broker C
P26670,2024-03-08,3173.23,Short Term Rental,IL,Broker C
P26671,2024-04-04,4945.33,Landlord,TX,Broker C
P26672,2024-02-16,4185.78,Multi-Family,IL,Broker C
P26673,2024-02-26,1961.6,Short Term Rental,TX,Broker A
P26674,2024-01-24,1692.33,Multi-Family,GA,Broker C
P26675,2024-05-04,3087.89,Landlord,IL,Broker B
P26676,2024-06-02,4910.17,Short Term Rental,TX,Broker A
P26677,2024-01-20,3040.72,Short Term Rental,NC,Broker C
P26678,2024-05-13,4041.32,Short Term Rental,FL,Broker A
P26679,2024-04-26,3438.42,Multi-Family,NC,Broker B
P26680,2024-01-25,905.23,Multi-Family,TX,Broker C
P26681,2024-06-11,4966.29,Short Term Rental,IL,Broker C
P26682,2024-05-26,1698.68,Landlord,NC,Broker C
P26683,2024-01-31,2204.7,Multi-Family,GA,Broker C
P26684,2024-02-16,3000.33,Landlord,GA,Broker B
P26685,2024-04-23,,Multi-Family,GA,Broker A
P26686,2024-01-03,735.51,Multi-Family,TX,Broker B
P26687,2024-03-16,4485.67,Landlord,IL,Broker C
P26688,2024-02-19,2028.14,Landlord,IL,Broker C
P26689,2024-05-30,2144.29,Multi-Family,FL,Broker B
P26690,2024-04-30,2927.47,Landlord,GA,Broker A
P26691,2024-03-22,4830.16,Short Term Rental,IL,Broker C
P26692,2024-06-09,707.82,Landlord,NC,Broker B
P26693,2024-03-31,4714.94,Landlord,IL,Broker A
P26694,2024-01-24,4375.93,Multi-Family,NC,Broker A
P26695,2024-06-22,1277.84,Multi-Family,GA,Broker A
P26696,2024-06-27,588.74,Short Term Rental,FL,Broker A
P26697,2024-02-02,3229.29,Short Term Rental,FL,Broker B
P26698,2024-01-30,4264.38,Multi-Family,IL,Broker A
P26699,2024-01-11,1763.03,Short Term Rental,IL,Broker A
P26700,2024-02-18,2786.63,Short Term Rental,FL,Broker B
P26701,2024-06-18,4363.08,Landlord,GA,Broker C
P26702,2024-05-31,4014.58,Short Term Rental,GA,Broker A
P26703,2024-05-18,1288.78,Landlord,FL,Broker B
P26704,2024-01-01,1019.05,Landlord,TX,Broker B
P26705,2024-05-29,523.14,Short Term Rental,TX,Broker C
P26706,2024-06-28,1025.17,Short Term Rental,TX,Broker A
P26707,2024-06-14,2862.33,Landlord,GA,Broker C
P26708,2024-04-08,3187.68,Multi-Family,TX,Broker B
P26709,2024-01-21,,Multi-Family,IL,Broker A
P26710,2024-02-20,532.24,Multi-Family,FL,Broker C
P26711,2024-04-05,1935.55,Multi-Family,NC,Broker C
P26712,2024-03-11,980.94,Multi-Family,NC,Broker B
P26713,2024-05-08,1848.25,Short Term Rental,IL,Broker C
,2024-04-27,4986.13,Landlord,NC,Broker B
P26715,2024-03-12,3108.74,Short Term Rental,TX,Broker B
P26716,2024-05-06,1972.36,Multi-Family,TX,Broker C
P26717,2024-01-17,3828.58,Landlord,NC,Broker A
P26718,2024-05-30,3950.37,Short Term Rental,NC,Broker C
P26719,2024-01-03,3755.83,Multi-Family,GA,Broker C
,2024-02-16,4781.65,Multi-Family,FL,Broker B
P26721,2024-03-27,1866.86,Short Term Rental,NC,Broker A
P26722,2024-03-14,2834.38,Multi-Family,FL,Broker C
P26723,2024-05-21,4525.56,Short Term Rental,TX,Broker A
P26724,2024-02-14,4982.4,Short Term Rental,FL,Broker A
P26725,2024-03-17,4900.32,Multi-Family,NC,Broker C
P26726,2024-04-14,1246.32,Landlord,GA,Broker A
,2024-01-09,1643.88,Multi-Family,GA,Broker A
P26728,2024-05-05,3041.59,Multi-Family,IL,Broker C
P26729,2024-02-22,2749.72,Multi-Family,GA,Broker A
P26730,2024-05-31,4286.62,Multi-Family,GA,Broker C
P26731,2024-03-28,3068.19,Landlord,FL,Broker C
P26732,2024-04-09,4697.33,Landlord,NC,Broker B
P26733,2024-05-09,3176.13,Landlord,GA,Broker C
P26734,2024-04-05,3953.89,Short Term Rental,FL,Broker C
P26735,2024-02-29,4898.79,Multi-Family,TX,Broker C
P26736,2024-04-07,2337.85,Short Term Rental,GA,Broker A
P26737,2024-06-29,2689.9,Short Term Rental,GA,Broker A
P26738,2024-03-16,2331.82,Short Term Rental,IL,Broker B
P26739,2024-01-30,4189.48,Landlord,IL,Broker C
P26740,2024-03-10,1338.93,Short Term Rental,GA,Broker A
P26741,2024-04-03,2599.25,Short Term Rental,FL,Broker A
P26742,2024-03-09,687.57,Multi-Family,IL,Broker B
P26743,2024-03-17,2229.89,Multi-Family,FL,Broker C
P26744,2024-01-06,3738.18,Multi-Family,IL,Broker B
P26745,2024-03-19,,Short Term Rental,IL,Broker B
P26746,2024-05-10,3903.81,Landlord,TX,Broker C
P26747,2024-03-26,3478.52,Short Term Rental,FL,Broker B
P26748,2024-03-10,3187.51,Short Term Rental,TX,Broker B
P26749,2024-06-11,2567.49,Multi-Family,FL,Broker C
P26750,2024-04-10,1555.37,Landlord,FL,Broker A
P26751,2024-03-24,3033.15,Multi-Family,NC,Broker B
P26752,2024-06-07,1279.67,Multi-Family,FL,Broker B
P26753,2024-05-15,2326.86,Short Term Rental,IL,Broker B
,2024-05-28,1105.08,Short Term Rental,FL,Broker A
P26755,2024-03-18,725.73,Multi-Family,FL,Broker C
P26756,2024-04-27,898.8,Short Term Rental,FL,Broker C
,2024-03-03,4843.19,Multi-Family,NC,Broker A
P26758,2024-04-21,2299.74,Landlord,FL,Broker A
P26759,2024-03-21,3648.58,Landlord,TX,Broker B
P26760,2024-01-23,1905.61,Short Term Rental,GA,Broker A
P26761,2024-04-28,2618.99,Short Term Rental,NC,Broker B
P26762,2024-02-03,1735.64,Landlord,IL,Broker B
P26763,2024-01-01,4029.96,Short Term Rental,NC,Broker A
P26764,2024-04-16,4776.03,Short Term Rental,IL,Broker A
P26765,2024-01-19,2729.0,Landlord,NC,Broker C
P26766,2024-03-11,1677.66,Multi-Family,GA,Broker C
P26767,2024-01-30,4424.42,Short Term Rental,IL,Broker C
P26768,2024-04-29,3405.18,Landlord,GA,Broker A
P26769,2024-06-09,4647.09,Landlord,IL,Broker A
P26770,2024-06-04,1251.21,Short Term Rental,TX,Broker B
P26771,2024-06-12,3259.0,Short Term Rental,TX,Broker A
P26772,2024-02-24,2691.36,Short Term Rental,GA,Broker A
P26773,2024-03-07,4105.71,Short Term Rental,GA,Broker B
P26774,2024-02-10,3221.04,Landlord,NC,Broker A
P26775,2024-04-11,2844.18,Short Term Rental,IL,Broker B
,2024-06-18,1238.6,Landlord,FL,Broker A
P26777,2024-05-31,3675.91,Multi-Family,GA,Broker B
P26778,2024-04-05,1102.17,Landlord,FL,Broker A
P26779,2024-03-24,1717.15,Landlord,TX,Broker C
P26780,2024-02-09,4128.01,Multi-Family,GA,Broker C
P26781,2024-06-19,3356.15,Multi-Family,NC,Broker C
P26782,2024-03-27,2127.1,Multi-Family,TX,Broker C
P26783,2024-03-12,642.3,Short Term Rental,TX,Broker A
